year,date,territory,unemp_rate,unemp_rate_yoy,unemp_rate_pp
2014,2014-01-01,municipios,-29,-50.847457627118644,30.0
2014,2014-01-01,municipios,-16,-44.827586206896555,13.0
2014,2014-01-01,municipios,-228,1325.0,-212.0
2014,2014-01-01,municipios,-39,-82.89473684210526,189.0
2014,2014-01-01,municipios,-294,653.8461538461538,-255.0
2014,2014-01-01,municipios,-45,-84.6938775510204,249.0
2014,2014-01-01,municipios,-102,126.66666666666666,-57.0
2014,2014-01-01,municipios,-24,-76.47058823529412,78.0
2014,2014-01-01,municipios,-32,33.33333333333333,-8.0
2014,2014-01-01,municipios,0,-100.0,32.0
2014,2014-01-01,municipios,-33,-inf,-33.0
2014,2014-01-01,municipios,-9,-72.72727272727273,24.0
2014,2014-01-01,municipios,22,-344.44444444444446,31.0
2014,2014-01-01,municipios,-131,-695.4545454545454,-153.0
2014,2014-01-01,municipios,-66,-49.61832061068703,65.0
2014,2014-01-01,municipios,-83,25.757575757575758,-17.0
2014,2014-01-01,municipios,-7,-91.56626506024097,76.0
2014,2014-01-01,municipios,-26,271.42857142857144,-19.0
2014,2014-01-01,municipios,-24,-7.692307692307687,2.0
2014,2014-01-01,municipios,-23,-4.1666666666666625,1.0
2014,2014-01-01,municipios,-22,-4.347826086956519,1.0
2014,2014-01-01,municipios,-17,-22.72727272727273,5.0
2014,2014-01-01,municipios,-105,517.6470588235294,-88.0
2014,2014-01-01,municipios,-9,-91.42857142857143,96.0
2014,2014-01-01,municipios,-99,1000.0,-90.0
2014,2014-01-01,municipios,34,-134.34343434343435,133.0
2014,2014-01-01,municipios,68,100.0,34.0
2014,2014-01-01,municipios,133,95.58823529411764,65.0
2014,2014-01-01,municipios,-86,-164.66165413533832,-219.0
2014,2014-01-01,municipios,-74,-13.953488372093027,12.0
2014,2014-01-01,municipios,-114,54.054054054054056,-40.0
2014,2014-01-01,municipios,-59,-48.24561403508771,55.0
2014,2014-01-01,municipios,4,-106.77966101694916,63.0
2014,2014-01-01,municipios,-128,-3300.0,-132.0
2014,2014-01-01,municipios,86,-167.1875,214.0
2014,2014-01-01,municipios,-75,-187.2093023255814,-161.0
2014,2014-01-01,municipios,-239,218.66666666666666,-164.0
2014,2014-01-01,municipios,-93,-61.087866108786606,146.0
2014,2014-01-01,municipios,21,-122.58064516129032,114.0
2014,2014-01-01,municipios,-47,-323.8095238095238,-68.0
2014,2014-01-01,municipios,-98,108.51063829787235,-51.0
2014,2014-01-01,municipios,-48,-51.02040816326531,50.0
2014,2014-01-01,municipios,-58,20.833333333333325,-10.0
2014,2014-01-01,municipios,-144,148.27586206896552,-86.0
2014,2014-01-01,municipios,-61,-57.638888888888886,83.0
2014,2014-01-01,municipios,-216,254.0983606557377,-155.0
2014,2014-01-01,municipios,-8,-96.2962962962963,208.0
2014,2014-01-01,municipios,-71,787.5,-63.0
2014,2014-01-01,municipios,165,-332.3943661971831,236.0
2014,2014-01-01,municipios,-49,-129.6969696969697,-214.0
2014,2014-01-01,municipios,-328,569.3877551020408,-279.0
2014,2014-01-01,municipios,-2,-99.39024390243902,326.0
2014,2014-01-01,municipios,-2,0.0,0.0
2014,2014-01-01,municipios,188,-9500.0,190.0
2014,2014-01-01,municipios,75,-60.1063829787234,-113.0
2014,2014-01-01,municipios,209,178.66666666666666,134.0
2014,2014-01-01,municipios,-36,-117.22488038277513,-245.0
2014,2014-01-01,municipios,-25,-30.555555555555557,11.0
2014,2014-01-01,municipios,43,-272.0,68.0
2014,2014-01-01,municipios,14,-67.44186046511628,-29.0
2014,2014-01-01,municipios,-14,-200.0,-28.0
2014,2014-01-01,municipios,-207,1378.5714285714287,-193.0
2014,2014-01-01,municipios,-123,-40.57971014492754,84.0
2014,2014-01-01,municipios,462,-475.60975609756093,585.0
2014,2014-01-01,municipios,-43,-109.3073593073593,-505.0
2014,2014-01-01,municipios,-205,376.7441860465116,-162.0
2014,2014-01-01,municipios,-35,-82.92682926829268,170.0
2014,2014-01-01,municipios,-1,-97.14285714285714,34.0
2014,2014-01-01,municipios,-27,2600.0,-26.0
2014,2014-01-01,municipios,-27,0.0,0.0
2014,2014-01-01,municipios,-228,744.4444444444445,-201.0
2014,2014-01-01,municipios,-3,-98.68421052631578,225.0
2014,2014-01-01,municipios,-73,2333.333333333333,-70.0
2014,2014-01-01,municipios,17,-123.28767123287672,90.0
2014,2014-01-01,municipios,-84,-594.1176470588235,-101.0
2014,2014-01-01,municipios,-117,39.28571428571428,-33.0
2014,2014-01-01,municipios,1,-100.85470085470085,118.0
2014,2014-01-01,municipios,-69,-7000.0,-70.0
2014,2014-01-01,municipios,-98,42.02898550724639,-29.0
2014,2014-01-01,municipios,-22,-77.55102040816327,76.0
2014,2014-01-01,municipios,-173,686.3636363636364,-151.0
2014,2014-01-01,municipios,-116,-32.947976878612714,57.0
2014,2014-01-01,municipios,-191,64.65517241379311,-75.0
2014,2014-01-01,municipios,-52,-72.77486910994764,139.0
2014,2014-01-01,municipios,-98,88.46153846153845,-46.0
2014,2014-01-01,municipios,3,-103.0612244897959,101.0
2014,2014-01-01,municipios,-29,-1066.6666666666665,-32.0
2014,2014-01-01,municipios,-25,-13.793103448275868,4.0
2014,2014-01-01,municipios,-125,400.0,-100.0
2014,2014-01-01,municipios,-61,-51.2,64.0
2014,2014-01-01,municipios,-36,-40.98360655737705,25.0
2014,2014-01-01,municipios,-52,44.44444444444444,-16.0
2014,2014-01-01,municipios,47,-190.3846153846154,99.0
2014,2014-01-01,municipios,-245,-621.2765957446808,-292.0
2014,2014-01-01,municipios,-11,-95.51020408163265,234.0
2014,2014-01-01,municipios,-216,1863.6363636363637,-205.0
2014,2014-01-01,municipios,-34,-84.25925925925925,182.0
2014,2014-01-01,municipios,-42,23.529411764705888,-8.0
2014,2014-01-01,municipios,61,-245.23809523809524,103.0
2014,2014-01-01,municipios,-208,-440.9836065573771,-269.0
2014,2014-01-01,municipios,-87,-58.17307692307692,121.0
2014,2014-01-01,municipios,1,-101.14942528735634,88.0
2014,2014-01-01,municipios,-37,-3800.0,-38.0
2014,2014-01-01,municipios,-55,48.64864864864864,-18.0
2014,2014-01-01,municipios,72,-230.9090909090909,127.0
2014,2014-01-01,municipios,-25,-134.72222222222223,-97.0
2014,2014-01-01,municipios,-111,344.00000000000006,-86.0
2014,2014-01-01,municipios,-15,-86.48648648648648,96.0
2014,2014-01-01,municipios,-91,506.66666666666663,-76.0
2014,2014-01-01,municipios,-123,35.164835164835175,-32.0
2014,2014-01-01,municipios,-5,-95.9349593495935,118.0
2014,2014-01-01,municipios,-204,3979.9999999999995,-199.0
2014,2014-01-01,municipios,-4,-98.0392156862745,200.0
2014,2014-01-01,municipios,-73,1725.0,-69.0
2014,2014-01-01,municipios,11,-115.06849315068493,84.0
2014,2014-01-01,municipios,-97,-981.8181818181819,-108.0
2014,2014-01-01,municipios,-7,-92.78350515463917,90.0
2014,2014-01-01,municipios,-29,314.28571428571433,-22.0
2014,2014-01-01,municipios,-249,758.6206896551724,-220.0
2014,2014-01-01,municipios,-142,-42.971887550200805,107.0
2015,2015-01-01,municipios,-126,-11.267605633802813,16.0
2015,2015-01-01,municipios,25,-119.84126984126983,151.0
2015,2015-01-01,municipios,19,-24.0,-6.0
2015,2015-01-01,municipios,-7,-136.8421052631579,-26.0
2015,2015-01-01,municipios,-108,1442.857142857143,-101.0
2015,2015-01-01,municipios,-64,-40.74074074074075,44.0
2015,2015-01-01,municipios,-59,-7.8125,5.0
2015,2015-01-01,municipios,-35,-40.67796610169492,24.0
2015,2015-01-01,municipios,-71,102.85714285714285,-36.0
2015,2015-01-01,municipios,-32,-54.92957746478873,39.0
2015,2015-01-01,municipios,44,-237.5,76.0
2015,2015-01-01,municipios,-18,-140.9090909090909,-62.0
2015,2015-01-01,municipios,-74,311.1111111111111,-56.0
2015,2015-01-01,municipios,-98,32.432432432432435,-24.0
2015,2015-01-01,municipios,-87,-11.22448979591837,11.0
2015,2015-01-01,municipios,-289,232.183908045977,-202.0
2015,2015-01-01,municipios,-75,-74.0484429065744,214.0
2015,2015-01-01,municipios,-61,-18.666666666666664,14.0
2015,2015-01-01,municipios,-133,118.0327868852459,-72.0
2015,2015-01-01,municipios,153,-215.03759398496243,286.0
2015,2015-01-01,municipios,451,194.77124183006538,298.0
2015,2015-01-01,municipios,-66,-114.6341463414634,-517.0
2015,2015-01-01,municipios,-34,-48.484848484848484,32.0
2015,2015-01-01,municipios,-12,-64.70588235294117,22.0
2015,2015-01-01,municipios,-94,683.3333333333333,-82.0
2015,2015-01-01,municipios,-4,-95.74468085106383,90.0
2015,2015-01-01,municipios,-73,1725.0,-69.0
2015,2015-01-01,municipios,-104,42.46575342465753,-31.0
2015,2015-01-01,municipios,-138,32.692307692307686,-34.0
2015,2015-01-01,municipios,-95,-31.159420289855078,43.0
2015,2015-01-01,municipios,-44,-53.68421052631579,51.0
2015,2015-01-01,municipios,-97,120.45454545454545,-53.0
2015,2015-01-01,municipios,-77,-20.618556701030933,20.0
2015,2015-01-01,municipios,-133,72.72727272727273,-56.0
2015,2015-01-01,municipios,-199,49.624060150375946,-66.0
2015,2015-01-01,municipios,-73,-63.31658291457287,126.0
2015,2015-01-01,municipios,-16,-78.08219178082192,57.0
2015,2015-01-01,municipios,-46,187.5,-30.0
2015,2015-01-01,municipios,-637,1284.7826086956522,-591.0
2015,2015-01-01,municipios,-61,-90.42386185243329,576.0
2015,2015-01-01,municipios,-59,-3.2786885245901676,2.0
2015,2015-01-01,municipios,-103,74.57627118644068,-44.0
2015,2015-01-01,municipios,-172,66.99029126213591,-69.0
2015,2015-01-01,municipios,-9,-94.76744186046511,163.0
2015,2015-01-01,municipios,-81,800.0,-72.0
2015,2015-01-01,municipios,-51,-37.03703703703704,30.0
2015,2015-01-01,municipios,-154,201.96078431372547,-103.0
2015,2015-01-01,municipios,-82,-46.753246753246756,72.0
2015,2015-01-01,municipios,-67,-18.292682926829272,15.0
2015,2015-01-01,municipios,-101,50.74626865671641,-34.0
2015,2015-01-01,municipios,-75,-25.742574257425744,26.0
2015,2015-01-01,municipios,-81,8.000000000000007,-6.0
2015,2015-01-01,municipios,-72,-11.111111111111116,9.0
2015,2015-01-01,municipios,-35,-51.388888888888886,37.0
2015,2015-01-01,municipios,1,-102.85714285714285,36.0
2015,2015-01-01,municipios,-91,-9200.0,-92.0
2015,2015-01-01,municipios,9,-109.8901098901099,100.0
2015,2015-01-01,municipios,-121,-1444.4444444444446,-130.0
2015,2015-01-01,municipios,-94,-22.314049586776864,27.0
2015,2015-01-01,municipios,-136,44.6808510638298,-42.0
2015,2015-01-01,municipios,-97,-28.676470588235293,39.0
2015,2015-01-01,municipios,39,-140.2061855670103,136.0
2015,2015-01-01,municipios,-85,-317.94871794871796,-124.0
2015,2015-01-01,municipios,1,-101.17647058823529,86.0
2015,2015-01-01,municipios,-79,-8000.0,-80.0
2015,2015-01-01,municipios,-28,-64.55696202531645,51.0
2015,2015-01-01,municipios,-85,203.57142857142856,-57.0
2015,2015-01-01,municipios,-65,-23.529411764705888,20.0
2015,2015-01-01,municipios,0,-100.0,65.0
2015,2015-01-01,municipios,7,inf,7.0
2015,2015-01-01,municipios,307,4285.714285714285,300.0
2015,2015-01-01,municipios,-86,-128.01302931596092,-393.0
2015,2015-01-01,municipios,-12,-86.04651162790698,74.0
2015,2015-01-01,municipios,-81,575.0,-69.0
2015,2015-01-01,municipios,-123,51.85185185185186,-42.0
2015,2015-01-01,municipios,13,-110.56910569105692,136.0
2015,2015-01-01,municipios,2,-84.61538461538461,-11.0
2015,2015-01-01,municipios,-407,-20450.0,-409.0
2015,2015-01-01,municipios,-47,-88.45208845208845,360.0
2015,2015-01-01,municipios,-47,0.0,0.0
2015,2015-01-01,municipios,-97,106.38297872340425,-50.0
2015,2015-01-01,municipios,-131,35.05154639175259,-34.0
2015,2015-01-01,municipios,-132,0.7633587786259444,-1.0
2015,2015-01-01,municipios,-17,-87.12121212121212,115.0
2015,2015-01-01,municipios,-64,276.4705882352941,-47.0
2015,2015-01-01,municipios,-39,-39.0625,25.0
2015,2015-01-01,municipios,-69,76.92307692307692,-30.0
2015,2015-01-01,municipios,-177,156.52173913043475,-108.0
2015,2015-01-01,municipios,-98,-44.632768361581924,79.0
2015,2015-01-01,municipios,-12,-87.75510204081633,86.0
2015,2015-01-01,municipios,-112,833.3333333333334,-100.0
2015,2015-01-01,municipios,-114,1.7857142857142794,-2.0
2015,2015-01-01,municipios,-132,15.789473684210531,-18.0
2015,2015-01-01,municipios,-84,-36.36363636363637,48.0
2015,2015-01-01,municipios,-77,-8.333333333333337,7.0
2015,2015-01-01,municipios,193,-350.64935064935065,270.0
2015,2015-01-01,municipios,25,-87.04663212435233,-168.0
2015,2015-01-01,municipios,-122,-588.0,-147.0
2015,2015-01-01,municipios,-126,3.2786885245901676,-4.0
2015,2015-01-01,municipios,-223,76.98412698412697,-97.0
2015,2015-01-01,municipios,-45,-79.82062780269058,178.0
2015,2015-01-01,municipios,-125,177.77777777777777,-80.0
2015,2015-01-01,municipios,25,-120.0,150.0
2015,2015-01-01,municipios,-103,-512.0,-128.0
2015,2015-01-01,municipios,-2,-98.05825242718447,101.0
2015,2015-01-01,municipios,-5,150.0,-3.0
2015,2015-01-01,municipios,-24,380.0,-19.0
2015,2015-01-01,municipios,-227,845.8333333333334,-203.0
2015,2015-01-01,municipios,-88,-61.23348017621145,139.0
2015,2015-01-01,municipios,104,-218.18181818181816,192.0
2015,2015-01-01,municipios,-37,-135.5769230769231,-141.0
2015,2015-01-01,municipios,-269,627.027027027027,-232.0
2015,2015-01-01,municipios,-651,142.0074349442379,-382.0
2015,2015-01-01,municipios,-229,-64.82334869431642,422.0
2015,2015-01-01,municipios,-112,-51.09170305676856,117.0
2015,2015-01-01,municipios,-103,-8.03571428571429,9.0
2015,2015-01-01,municipios,172,-266.99029126213594,275.0
2015,2015-01-01,municipios,25,-85.46511627906976,-147.0
2015,2015-01-01,municipios,57,127.99999999999999,32.0
2015,2015-01-01,municipios,-65,-214.03508771929825,-122.0
2015,2015-01-01,municipios,32,-149.23076923076923,97.0
2015,2015-01-01,municipios,-8,-125.0,-40.0
2015,2015-01-01,municipios,-545,6712.5,-537.0
2015,2015-01-01,municipios,-4,-99.26605504587155,541.0
2015,2015-01-01,municipios,-21,425.0,-17.0
2015,2015-01-01,municipios,-79,276.1904761904762,-58.0
2015,2015-01-01,municipios,-94,18.98734177215189,-15.0
2015,2015-01-01,municipios,-71,-24.468085106382976,23.0
2015,2015-01-01,municipios,-65,-8.450704225352112,6.0
2015,2015-01-01,municipios,-41,-36.92307692307693,24.0
2015,2015-01-01,municipios,-91,121.95121951219514,-50.0
2015,2015-01-01,municipios,2,-102.19780219780219,93.0
2015,2015-01-01,municipios,-223,-11250.0,-225.0
2015,2015-01-01,municipios,-112,-49.775784753363226,111.0
2015,2015-01-01,municipios,195,-274.1071428571429,307.0
2015,2015-01-01,municipios,-66,-133.84615384615387,-261.0
2015,2015-01-01,municipios,-4,-93.93939393939394,62.0
2015,2015-01-01,municipios,706,-17750.0,710.0
2015,2015-01-01,municipios,-29,-104.10764872521247,-735.0
2015,2015-01-01,municipios,-72,148.27586206896552,-43.0
2015,2015-01-01,municipios,-17,-76.38888888888889,55.0
2015,2015-01-01,municipios,-33,94.11764705882352,-16.0
2015,2015-01-01,municipios,-93,181.81818181818184,-60.0
2015,2015-01-01,municipios,-61,-34.40860215053764,32.0
2015,2015-01-01,municipios,-125,104.91803278688523,-64.0
2015,2015-01-01,municipios,-49,-60.8,76.0
2015,2015-01-01,municipios,-41,-16.326530612244895,8.0
2015,2015-01-01,municipios,-4,-90.2439024390244,37.0
2015,2015-01-01,municipios,-9,125.0,-5.0
2015,2015-01-01,municipios,-3,-66.66666666666667,6.0
2015,2015-01-01,municipios,-155,5066.666666666666,-152.0
2015,2015-01-01,municipios,-217,39.99999999999999,-62.0
2015,2015-01-01,municipios,-229,5.5299539170506895,-12.0
2015,2015-01-01,municipios,-79,-65.50218340611353,150.0
2015,2015-01-01,municipios,-19,-75.9493670886076,60.0
2015,2015-01-01,municipios,-11,-42.10526315789473,8.0
2015,2015-01-01,municipios,-76,590.9090909090909,-65.0
2015,2015-01-01,municipios,-83,9.210526315789469,-7.0
2015,2015-01-01,municipios,-146,75.90361445783131,-63.0
2015,2015-01-01,municipios,-54,-63.01369863013699,92.0
2015,2015-01-01,municipios,-149,175.9259259259259,-95.0
2015,2015-01-01,municipios,-95,-36.241610738255034,54.0
2015,2015-01-01,municipios,-91,-4.210526315789476,4.0
2015,2015-01-01,municipios,-154,69.23076923076923,-63.0
2015,2015-01-01,municipios,-16,-89.6103896103896,138.0
2015,2015-01-01,municipios,-155,868.75,-139.0
2015,2015-01-01,municipios,17,-110.96774193548387,172.0
2015,2015-01-01,municipios,-129,-858.8235294117646,-146.0
2015,2015-01-01,municipios,26,-120.15503875968992,155.0
2015,2015-01-01,municipios,-166,-738.4615384615385,-192.0
2015,2015-01-01,municipios,-94,-43.37349397590361,72.0
2015,2015-01-01,municipios,-23,-75.53191489361703,71.0
2015,2015-01-01,municipios,-205,791.3043478260869,-182.0
2015,2015-01-01,municipios,-52,-74.63414634146342,153.0
2015,2015-01-01,municipios,-135,159.6153846153846,-83.0
2015,2015-01-01,municipios,-134,-0.7407407407407418,1.0
2015,2015-01-01,municipios,-32,-76.11940298507463,102.0
2015,2015-01-01,municipios,25,-178.125,57.0
2015,2015-01-01,municipios,-6,-124.0,-31.0
2016,2016-01-01,municipios,-163,2616.666666666667,-157.0
2016,2016-01-01,municipios,-119,-26.993865030674847,44.0
2016,2016-01-01,municipios,26,-121.84873949579833,145.0
2016,2016-01-01,municipios,-13,-150.0,-39.0
2016,2016-01-01,municipios,-87,569.2307692307693,-74.0
2016,2016-01-01,municipios,-7,-91.95402298850574,80.0
2016,2016-01-01,municipios,-7,0.0,0.0
2016,2016-01-01,municipios,-219,3028.5714285714284,-212.0
2016,2016-01-01,municipios,-53,-75.79908675799088,166.0
2016,2016-01-01,municipios,-5,-90.56603773584906,48.0
2016,2016-01-01,municipios,735,-14800.0,740.0
2016,2016-01-01,municipios,-128,-117.41496598639456,-863.0
2016,2016-01-01,municipios,-2,-98.4375,126.0
2016,2016-01-01,municipios,-14,600.0,-12.0
2016,2016-01-01,municipios,-2,-85.71428571428572,12.0
2016,2016-01-01,municipios,9,-550.0,11.0
2016,2016-01-01,municipios,25,177.77777777777777,16.0
2016,2016-01-01,municipios,-12,-148.0,-37.0
2016,2016-01-01,municipios,-26,116.66666666666666,-14.0
2016,2016-01-01,municipios,-19,-26.923076923076927,7.0
2016,2016-01-01,municipios,-129,578.9473684210526,-110.0
2016,2016-01-01,municipios,-5,-96.12403100775194,124.0
2016,2016-01-01,municipios,21,-520.0,26.0
2016,2016-01-01,municipios,-94,-547.6190476190476,-115.0
2016,2016-01-01,municipios,107,-213.82978723404253,201.0
2016,2016-01-01,municipios,-48,-144.85981308411215,-155.0
2016,2016-01-01,municipios,-79,64.58333333333333,-31.0
2016,2016-01-01,municipios,12,-115.18987341772151,91.0
2016,2016-01-01,municipios,42,250.0,30.0
2016,2016-01-01,municipios,-77,-283.3333333333333,-119.0
2016,2016-01-01,municipios,21,-127.27272727272727,98.0
2016,2016-01-01,municipios,-87,-514.2857142857143,-108.0
2016,2016-01-01,municipios,-96,10.344827586206895,-9.0
2016,2016-01-01,municipios,127,-232.29166666666669,223.0
2016,2016-01-01,municipios,148,16.535433070866134,21.0
2016,2016-01-01,municipios,-146,-198.64864864864865,-294.0
2016,2016-01-01,municipios,6,-104.10958904109589,152.0
2016,2016-01-01,municipios,-83,-1483.3333333333335,-89.0
2016,2016-01-01,municipios,-15,-81.92771084337349,68.0
2016,2016-01-01,municipios,-91,506.66666666666663,-76.0
2016,2016-01-01,municipios,-52,-42.85714285714286,39.0
2016,2016-01-01,municipios,-78,50.0,-26.0
2016,2016-01-01,municipios,-49,-37.17948717948718,29.0
2016,2016-01-01,municipios,-8,-83.6734693877551,41.0
2016,2016-01-01,municipios,-54,575.0,-46.0
2016,2016-01-01,municipios,-105,94.44444444444444,-51.0
2016,2016-01-01,municipios,-102,-2.857142857142858,3.0
2016,2016-01-01,municipios,-68,-33.333333333333336,34.0
2016,2016-01-01,municipios,-38,-44.11764705882353,30.0
2016,2016-01-01,municipios,-34,-10.526315789473683,4.0
2016,2016-01-01,municipios,-82,141.17647058823528,-48.0
2016,2016-01-01,municipios,-21,-74.39024390243902,61.0
2016,2016-01-01,municipios,-75,257.14285714285717,-54.0
2016,2016-01-01,municipios,-65,-13.33333333333333,10.0
2016,2016-01-01,municipios,-55,-15.384615384615385,10.0
2016,2016-01-01,municipios,-27,-50.90909090909091,28.0
2016,2016-01-01,municipios,-119,340.74074074074076,-92.0
2016,2016-01-01,municipios,-116,-2.5210084033613467,3.0
